AR;Argentina;Tapiales;Аргентина;Тапиалес
AR;Argentina;Tartagal;Аргентина;Тартагал
AR;Argentina;Telsen;Аргентина;Тельсен
AR;Argentina;Temperley;Аргентина;Темперли
AR;Argentina;Tinogasta;Аргентина;Тиногаста
AR;Argentina;Trancas;Аргентина;Транкас
AR;Argentina;Trevelín;Аргентина;Тревелин
AR;Argentina;Trelew;Аргентина;Трелью
AR;Argentina;Tres Arroyos;Аргентина;Трес Арройос
AR;Argentina;Tunuyán;Аргентина;Тунуян
AR;Argentina;Wilde;Аргентина;Уайльд
AR;Argentina;Humahuaca;Аргентина;Умауака
AR;Argentina;Unquillo;Аргентина;Ункильо
AR;Argentina;Uspallata;Аргентина;Успаллата
AR;Argentina;Ushuaia;Аргентина;Ушуая
AR;Argentina;Federación;Аргентина;Федерация
AR;Argentina;Firmat;Аргентина;Фирмат
AR;Argentina;Florencio Varela;Аргентина;Флоренсио Варела
AR;Argentina;Formosa;Аргентина;Формоза
AR;Argentina;Fray Luis A. Beltrán;Аргентина;Фрай Луис А. Бельтран
AR;Argentina;Frías;Аргентина;Фриас
AR;Argentina;Frontera;Аргентина;Фронтера
AR;Argentina;Jesús María;Аргентина;Хесус Мария
AR;Argentina;Jesús Nazareno;Аргентина;Хесус Назарено
AR;Argentina;Joaquín V. González;Аргентина;Хоакин В. Гонсалес
AR;Argentina;José María Ezeiza;Аргентина;Хосе Мария Эсейса
AR;Argentina;José Mármol;Аргентина;Хосе Мармол
AR;Argentina;José C. Paz;Аргентина;Хосе С. Пас
AR;Argentina;Junín;Аргентина;Хунин
AR;Argentina;Junín de los Andes;Аргентина;Хунин-де-лос-Андес
AR;Argentina;Haedo;Аргентина;Хэдо
AR;Argentina;Ceres;Аргентина;Церера
AR;Argentina;Chajarí;Аргентина;чаджари
AR;Argentina;Chacabuco;Аргентина;Чакабуко
AR;Argentina;Chamical;Аргентина;Чамический
AR;Argentina;Charata;Аргентина;Чарата
AR;Argentina;Chascomús;Аргентина;Часкомус
AR;Argentina;Chepes;Аргентина;Чепес
AR;Argentina;Chivilcoy;Аргентина;Чивилкой
AR;Argentina;Chilecito;Аргентина;Чилесито
AR;Argentina;Chos Malal;Аргентина;Чос Малал
AR;Argentina;Choele Choel;Аргентина;Чоэле Чоэль
AR;Argentina;Chumbicha;Аргентина;Чумбича
AR;Argentina;El Calafate;Аргентина;Эль Калафате
AR;Argentina;El Maitén;Аргентина;Эль Майтен
AR;Argentina;El Talar de Pacheco;Аргентина;Эль Талар де Пачеко
AR;Argentina;Eldorado;Аргентина;Эльдорадо
AR;Argentina;Esquel;Аргентина;Эскель
AR;Argentina;Ezpeleta;Аргентина;Эспелета
AR;Argentina;Esperanza;Аргентина;Эсперанса
AR;Argentina;Esteban Echeverría;Аргентина;Эстебан Эчеверрия
AR;Argentina;Justiniano Posse;Аргентина;Юстиниано Поссе
AR;Argentina;Yacimiento Río Turbio;Аргентина;Ясимьенто Рио Турбио
AS;American Samoa;Pago Pago;американское Самоа;Паго-Паго
AT;Austria;Absam;Австрия;Абсам
AT;Austria;Abtenau;Австрия;Абтенау
AT;Austria;Admont;Австрия;Адмонт
AT;Austria;Eibiswald;Австрия;Айбисвальд
AT;Austria;Eisenstadt;Австрия;Айзенштадт
AT;Austria;Axams;Австрия;Аксамс
AT;Austria;Alkoven;Австрия;Алковен
AT;Austria;Altach;Австрия;Альтах
AT;Austria;Altmünster;Австрия;Альтмюнстер
AT;Austria;Amstetten;Австрия;Амштеттен
AT;Austria;Andorf;Австрия;Андорф
AT;Austria;Ansfelden;Австрия;Ансфельден
AT;Austria;Arnoldstein;Австрия;Арнольдштейн
AT;Austria;Asten;Австрия;Астен
AT;Austria;Attnang-Puchheim;Австрия;Атнанг-Пуххайм
AT;Austria;Bad Hall;Австрия;Бад Холл
AT;Austria;Bad Gleichenberg;Австрия;Бад-Гляйхенберг
AT;Austria;Bad Goisern;Австрия;Бад-Гойзерн
AT;Austria;Bad Ischl;Австрия;Бад-Ишль
AT;Austria;Bad Vöslau;Австрия;Бад-Фёслау
AT;Austria;Bad Hofgastein;Австрия;Бад-Хофгаштайн
AT;Austria;Bergheim;Австрия;Бергхайм
AT;Austria;Böheimkirchen;Австрия;Бёхеймкирхен
AT;Austria;Bischofshofen;Австрия;Бишофсхофен
AT;Austria;Bludenz;Австрия;Блуденц
AT;Austria;Breitenfurth bei Wien;Австрия;Брайтенфурт-бай-Вена
AT;Austria;Braunau am Inn;Австрия;Браунау-ам-Инн
AT;Austria;Bregenz;Австрия;Брегенц
AT;Austria;Bruck an der Leitha;Австрия;Брук-ан-дер-Лейта
AT;Austria;Bruck an der Mur;Австрия;Брук-ан-дер-Мур
AT;Austria;Brunn am Gebirge;Австрия;Брунн-ам-Гебирге
AT;Austria;Wagna;Австрия;Вагна
AT;Austria;Waidhofen an der Ybbs;Австрия;Вайдхофен-ан-дер-Ибс
AT;Austria;Waidhofen an der Thaya;Австрия;Вайдхофен-ан-дер-Тайя
AT;Austria;Weiz;Австрия;Вайц
AT;Austria;Wattens;Австрия;Ваттенс
AT;Austria;Wels;Австрия;Вельс
AT;Austria;Völs;Австрия;Вёльс
AT;Austria;Vienna;Австрия;Вена
AT;Austria;Wörgl;Австрия;Вергль
AT;Austria;Wernberg;Австрия;Вернберг
AT;Austria;Wilhelmsburg;Австрия;Вильгельмсбург
AT;Austria;Wiener Neudorf;Австрия;Винер-Нойдорф
AT;Austria;Wiener Neustadt;Австрия;Винер-Нойштадт
AT;Austria;Wolkersdorf im Weinviertel;Австрия;Волькерсдорф-им-Вайнфиртель
AT;Austria;Wolfsberg;Австрия;Вольфсберг
AT;Austria;Wolfurt;Австрия;Вольфурт
AT;Austria;Vomp;Австрия;Вомп
AT;Austria;Gallneukirchen;Австрия;Галльнойкирхен
AT;Austria;Garsten;Австрия;Гарстен
AT;Austria;Gänserndorf;Австрия;Гензерндорф
AT;Austria;Gerasdorf bei Wien;Австрия;Герасдорф-бай-Вена
AT;Austria;Herzogenburg;Австрия;Герцогенбург
AT;Austria;Götzis;Австрия;Гётцис
AT;Austria;Gleisdorf;Австрия;Глайсдорф
AT;Austria;Gloggnitz;Австрия;Глогниц
AT;Austria;Gmunden;Австрия;Гмунден
AT;Austria;Gmünd;Австрия;Гмюнд
AT;Austria;Gnas;Австрия;Гнас
AT;Austria;Gramastetten;Австрия;Грамаштеттен
AT;Austria;Gratkorn;Австрия;Граткорн
AT;Austria;Graz;Австрия;Грац
AT;Austria;Grödig;Австрия;Грёдиг
AT;Austria;Grieskirchen;Австрия;Грискирхен
AT;Austria;Groß-Enzersdorf;Австрия;Грос-Энцерсдорф
AT;Austria;Gunskirchen;Австрия;Гунскирхен
AT;Austria;Guntramsdorf;Австрия;Гунтрамсдорф
AT;Austria;Deutsch-Wagram;Австрия;Дойч-Ваграм
AT;Austria;Deutschlandsberg;Австрия;Дойчландсберг
AT;Austria;Dornbirn;Австрия;Дорнбирн
AT;Austria;Hard;Австрия;Жесткий
AT;Austria;Saalfelden am Steinernen Meer;Австрия;Заальфельден-ам-Штайнернен Меер
AT;Austria;Seiersberg;Австрия;Зайерсберг
AT;Austria;Salzburg;Австрия;Зальцбург
AT;Austria;Seeboden;Австрия;Зеебоден
AT;Austria;Sieghartskirchen;Австрия;Зигхартскирхен
AT;Austria;Ybbs an der Donau;Австрия;Ибс-ан-дер-Донау
AT;Austria;Imst;Австрия;Имст
AT;Austria;Innsbruck;Австрия;Инсбрук
AT;Austria;Jenbach;Австрия;Йенбах
AT;Austria;Kalsdorf bei Graz;Австрия;Кальсдорф-бай-Грац
AT;Austria;Kapfenberg;Австрия;Капфенберг
AT;Austria;Köflach;Австрия;Кёфлах
AT;Austria;Kindberg;Австрия;Киндберг
AT;Austria;Kirchberg in Tirol;Австрия;Кирхберг в Тироле
AT;Austria;Kirchbichl;Австрия;Кирхбихль
AT;Austria;Kitzbühel;Австрия;Китцбюэль
AT;Austria;Klagenfurt;Австрия;Клагенфурт
AT;Austria;Klosterneuburg;Австрия;Клостернойбург
AT;Austria;Knittelfeld;Австрия;Книттельфельд
AT;Austria;Korneuburg;Австрия;Корнойбург
AT;Austria;Kottingbrunn;Австрия;Коттингбрунн
AT;Austria;Krems an der Donau;Австрия;Кремс-ан-дер-Донау
AT;Austria;Kremsmünster;Австрия;Кремсмюнстер
AT;Austria;Krieglach;Австрия;Криглах
AT;Austria;Kufstein;Австрия;Куфштайн
AT;Austria;Kuchl;Австрия;Кучль
AT;Austria;Laa an der Thaya;Австрия;Лаа-ан-дер-Тайя
AT;Austria;Laakirchen;Австрия;Лаакирхен
AT;Austria;Langenlois;Австрия;Лангенлойс
AT;Austria;Langenzersdorf;Австрия;Лангенцерсдорф
AT;Austria;Landeck;Австрия;Ландек
AT;Austria;Lauterach;Австрия;Лаутерах
AT;Austria;Leibnitz;Австрия;Лейбниц
AT;Austria;Lenzing;Австрия;Ленцинг
AT;Austria;Leoben;Австрия;Леобен
AT;Austria;Leonding;Австрия;Леондинг
AT;Austria;Leopoldsdorf;Австрия;Леопольдсдорф
AT;Austria;Lieboch;Австрия;Либох
AT;Austria;Lienz;Австрия;Лиенц
AT;Austria;Linz;Австрия;Линц
AT;Austria;Liezen;Австрия;Лицен
AT;Austria;Lochau;Австрия;Лохау
AT;Austria;Lustenau;Австрия;Лустенау
AT;Austria;Maria Enzersdorf;Австрия;Мария Энцерсдорф
AT;Austria;Markt Sankt Florian;Австрия;Маркт Санкт Флориан
AT;Austria;Marchtrenk;Австрия;Мархтренк
AT;Austria;Mattersburg;Австрия;Маттерсбург
AT;Austria;Mattighofen;Австрия;Маттигофен
AT;Austria;Mödling;Австрия;Мёдлинг
AT;Austria;Melk;Австрия;Мельк
AT;Austria;Mistelbach;Австрия;Мистельбах
AT;Austria;Mittersill;Австрия;Миттерзиль
AT;Austria;Micheldorf in Oberösterreich;Австрия;Михельдорф в Оберёстеррайхе
AT;Austria;Mürzzuschlag;Австрия;Мюрццушлаг
AT;Austria;Nenzing;Австрия;Ненцинг
AT;Austria;Neusiedl am See;Австрия;Нойзидль-ам-Зее
AT;Austria;Neulengbach;Австрия;Нойленгбах
AT;Austria;Neumarkt am Wallersee;Австрия;Ноймаркт-ам-Валлерзее
AT;Austria;Neunkirchen;Австрия;Нойнкирхен
AT;Austria;Neuhofen an der Krems;Австрия;Нойхофен-ан-дер-Кремс
AT;Austria;Oberwart;Австрия;Оберварт
AT;Austria;Oberndorf bei Salzburg;Австрия;Оберндорф-бай-Зальцбург
AT;Austria;Eugendorf;Австрия;Ойгендорф
AT;Austria;Ohlsdorf;Австрия;Ольсдорф
AT;Austria;Paternion;Австрия;Патернион
AT;Austria;Pasching;Австрия;Пашинг
AT;Austria;Perg;Австрия;Перг
AT;Austria;Perchtoldsdorf;Австрия;Перхтольдсдорф
AT;Austria;Pettenbach;Австрия;Петтенбах
AT;Austria;Pinkafeld;Австрия;Пинкафельд
AT;Austria;Poysdorf;Австрия;Пойсдорф
AT;Austria;Pöllau;Австрия;Поллау
AT;Austria;Pottendorf;Австрия;Поттендорф
AT;Austria;Pregarten;Австрия;Пресад
AT;Austria;Pressbaum;Австрия;Прессбаум
AT;Austria;Purkersdorf;Австрия;Пуркерсдорф
AT;Austria;Radenthein;Австрия;Радентейн
AT;Austria;Rankweil;Австрия;Ранквайль
AT;Austria;Ried im Innkreis;Австрия;Рид-им-Иннкрайс
AT;Austria;Horn;Австрия;Рог
AT;Austria;Reutte;Австрия;Ройтте
AT;Austria;Rum;Австрия;Ром
AT;Austria;Rottenmann;Австрия;Роттенманн
AT;Austria;Sankt Andrä vor dem Hagenthale;Австрия;Санкт-Андра-фор-дем-Хагентале
AT;Austria;Sankt Andrä;Австрия;Санкт-Андре
AT;Austria;Sankt Valentin;Австрия;Санкт-Валентин
AT;Austria;Sankt Johann in Tirol;Австрия;Санкт-Иоганн в Тироле
AT;Austria;Sankt Johann im Pongau;Австрия;Санкт-Иоганн-им-Понгау
AT;Austria;Sankt Pölten;Австрия;Санкт-Пельтен
AT;Austria;Sankt Peter in der Au Markt;Австрия;Санкт-Петер-ин-дер-Ау-Маркт
AT;Austria;Sankt Ruprecht an der Raab;Австрия;Санкт-Рупрехт-ан-дер-Рааб
AT;Austria;Sankt Veit an der Glan;Австрия;Санкт-Файт-ан-дер-Глан
AT;Austria;Sierning;Австрия;Сернинг
AT;Austria;Sollenau;Австрия;Солленау
AT;Austria;Spielberg bei Knittelfeld;Австрия;Спилберг-бай-Книттельфельд
AT;Austria;Stainz;Австрия;Стейнз
AT;Austria;Thalgau;Австрия;Тальгау
AT;Austria;Thalheim bei Wels;Австрия;Тальхейм-бай-Вельс
AT;Austria;Tamsweg;Австрия;Тамсвег
AT;Austria;Telfs;Австрия;Тельфы
AT;Austria;Ternitz;Австрия;Терниц
AT;Austria;Timelkam;Австрия;Тимелкам
AT;Austria;Traiskirchen;Австрия;Трайскирхен
AT;Austria;Traismauer;Австрия;Трайсмауэр
AT;Austria;Traun;Австрия;Траун
AT;Austria;Trofaiach;Австрия;Трофаиах
AT;Austria;Wildon;Австрия;Уайлдон
AT;Austria;Wilhering;Австрия;Уилхеринг
AT;Austria;Unterpremstätten;Австрия;Унтерпремштеттен
AT;Austria;Vösendorf;Австрия;Фёзендорф
AT;Austria;Vöcklabruck;Австрия;Фёклабрюк
AT;Austria;Feldbach;Австрия;Фельдбах
AT;Austria;Velden am Wörthersee;Австрия;Фельден-ам-Вёртерзее
AT;Austria;Feldkirchen;Австрия;Фельдкирхен
AT;Austria;Feldkirchen an der Donau;Австрия;Фельдкирхен-ан-дер-Донау
AT;Austria;Feldkirchen bei Graz;Австрия;Фельдкирхен-бай-Грац
AT;Austria;Völkermarkt;Австрия;Фелькермаркт
AT;Austria;Fehring;Австрия;Феринг
AT;Austria;Ferlach;Австрия;Ферлах
AT;Austria;Fischamend;Австрия;Фишаменд
AT;Austria;Voitsberg;Австрия;Фойтсберг
AT;Austria;Fohnsdorf;Австрия;Фонсдорф
AT;Austria;Vorchdorf;Австрия;Форхдорф
AT;Austria;Freistadt;Австрия;Фрайштадт
AT;Austria;Frohnleiten;Австрия;Фронлейтен
AT;Austria;Fürstenfeld;Австрия;Фюрстенфельд
AT;Austria;Haag;Австрия;Хааг
AT;Austria;Hainburg an der Donau;Австрия;Хайнбург-ан-дер-Донау
AT;Austria;Hallein;Австрия;Халлейн
AT;Austria;Hartberg;Австрия;Хартберг
AT;Austria;Hafendorf;Австрия;Хафендорф
AT;Austria;Hörbranz;Австрия;Хёрбранц
AT;Austria;Hörsching;Австрия;Хёршинг
AT;Austria;Höchst;Австрия;Хёхст
AT;Austria;Himberg;Австрия;Химберг
AT;Austria;Hitzendorf;Австрия;Хитцендорф
AT;Austria;Hall in Tirol;Австрия;Холл в Тироле
AT;Austria;Hollabrunn;Австрия;Холлабрунн
AT;Austria;Hopfgarten im Brixental;Австрия;Хопфгартен-им-Бриксенталь
AT;Austria;Hohenems;Австрия;Хоэнемс
AT;Austria;Zwettl;Австрия;Цветтль
AT;Austria;Zell am See;Австрия;Целль-ам-Зее
AT;Austria;Zeltweg;Австрия;Цельтвег
AT;Austria;Zirl;Австрия;Цирл
AT;Austria;Zistersdorf;Австрия;Цистерсдорф
AT;Austria;Schwaz;Австрия;Швац
AT;Austria;Schwertberg;Австрия;Швертберг
AT;Austria;Schwechat;Австрия;Швехат
AT;Austria;Schärding;Австрия;Шердинг
AT;Austria;Schladming;Австрия;Шладминг
AT;Austria;Spittal an der Drau;Австрия;Шпитталь-ан-дер-Драу
AT;Austria;Schrems;Австрия;Шремс
AT;Austria;Stadl-Paura;Австрия;Штадль-Паура
AT;Austria;Steyr;Австрия;Штайр
AT;Austria;Stockerau;Австрия;Штоккерау
AT;Austria;Strasswalchen;Австрия;Штрассвальхен
AT;Austria;Strasshof an der Nordbahn;Австрия;Штрассхоф-ан-дер-Нордбан
AT;Austria;Ebbs;Австрия;Эббс
AT;Austria;Ebensee;Австрия;Эбензее
AT;Austria;Eberndorf;Австрия;Эберндорф
AT;Austria;Ebreichsdorf;Австрия;Эбрайхсдорф
AT;Austria;Eggersdorf bei Graz;Австрия;Эггерсдорф-бай-Грац
AT;Austria;Elsbethen;Австрия;Эльсбетен
AT;Austria;Engerwitzdorf;Австрия;Энгервитцдорф
AT;Austria;Enns;Австрия;Эннс
AT;Austria;Judenburg;Австрия;Юденбург
AU;Australia;Australind;Австралия;Австралинд
AU;Australia;Adelaide;Австралия;Аделаида
AU;Australia;Adelaide River;Австралия;Аделаида Ривер
AU;Australia;Ivanhoe;Австралия;Айвенго
AU;Australia;Ulverstone;Австралия;Алверстоун
AU;Australia;Alice Springs;Австралия;Алис-Спрингс
AU;Australia;Alstonville;Австралия;Алстонвилл
AU;Australia;Andamooka;Австралия;Андамука
AU;Australia;Andergrove;Австралия;Андергроув
AU;Australia;Orange;Австралия;апельсин
AU;Australia;Ararat;Австралия;Арарат
AU;Australia;Armidale;Австралия;Армидейл
AU;Australia;Atherton;Австралия;Атертон
AU;Australia;Byron Bay;Австралия;Байрон-Бей
AU;Australia;Ballarat;Австралия;Балларат
AU;Australia;Ballina;Австралия;Баллина
AU;Australia;Bunbury;Австралия;Банбери
AU;Australia;Bundaberg;Австралия;Бандаберг
AU;Australia;Bannockburn;Австралия;Баннокберн
AU;Australia;Banora Point;Австралия;Банора Пойнт
AU;Australia;Barwon Heads;Австралия;Барвон Хедс
AU;Australia;Bargara;Австралия;Баргара
AU;Australia;Barcaldine;Австралия;Баркалдин
AU;Australia;Busselton;Австралия;Басселтон
AU;Australia;Bathurst;Австралия;Батерст
AU;Australia;Bacchus Marsh;Австралия;Бахус Марш
AU;Australia;Bedourie;Австралия;Бедури
AU;Australia;Batemans Bay;Австралия;Бейтманс Бэй
AU;Australia;Benalla;Австралия;Беналла
AU;Australia;Bendigo;Австралия;Бендиго
AU;Australia;Bentley;Австралия;Бентли
AU;Australia;Birdsville;Австралия;Бердсвилл
AU;Australia;Ocean Shores;Австралия;Берега океана
AU;Australia;Burketown;Австралия;Беркетаун
AU;Australia;Burnie;Австралия;Берни
AU;Australia;Berri;Австралия;Берри
AU;Australia;Biloela;Австралия;Билоэла
AU;Australia;Beerwah;Австралия;Бирва
AU;Australia;Bicheno;Австралия;Бичено
AU;Australia;Bli Bli;Австралия;Бли Бли
AU;Australia;Blaxland;Австралия;Блэксленд
AU;Australia;Beaudesert;Австралия;Бодесер
AU;Australia;Bomaderry;Австралия;Бомадерри
AU;Australia;Bongaree;Австралия;Бонгари
AU;Australia;Bowral;Австралия;Боурал
AU;Australia;Bowen;Австралия;Боуэн
AU;Australia;Brisbane;Австралия;Брисбен
AU;Australia;Broken Hill;Австралия;Брокен Хилл
AU;Australia;Broome;Австралия;Брум
AU;Australia;Boulia;Австралия;Булия
AU;Australia;Bullsbrook;Австралия;Буллсбрук
AU;Australia;Bourke;Австралия;Бурк
AU;Australia;Burpengary;Австралия;Бурпенгари
AU;Australia;Bairnsdale;Австралия;Бэрнсдейл
AU;Australia;Wagga Wagga;Австралия;Вагга Вагга
AU;Australia;Wagin;Австралия;Вагин
AU;Australia;Wallan;Австралия;Валлан
AU;Australia;Wallaroo;Австралия;Валлару
AU;Australia;Wangaratta;Австралия;Вангаратта
AU;Australia;Warragul;Австралия;Варрагул
AU;Australia;Warrnambool;Австралия;Варрнамбул
AU;Australia;Weipa;Австралия;Вейпа
AU;Australia;Wentworth Falls;Австралия;Вентворт Фолс
AU;Australia;Victor Harbor;Австралия;Виктор Харбор
AU;Australia;Wilcannia;Австралия;Вильканния
AU;Australia;Windorah;Австралия;Виндора
AU;Australia;Wyndham;Австралия;Виндхэм
AU;Australia;Wynyard;Австралия;Винярд
AU;Australia;Wodonga;Австралия;Водонга
AU;Australia;Wollert;Австралия;Воллерт
AU;Australia;Wonthaggi;Австралия;Вонтагги
AU;Australia;East Ballina;Австралия;Восточная Баллина
AU;Australia;Wauchope;Австралия;Вошоп
AU;Australia;Woolgoolga;Австралия;Вулгулга
AU;Australia;Wollongong;Австралия;Вуллонгонг
AU;Australia;Woomera;Австралия;Вумера
AU;Australia;Hamilton;Австралия;Гамильтон
AU;Australia;Gatton;Австралия;Гаттон
AU;Australia;Gympie;Австралия;Гимпи
AU;Australia;Gisborne;Австралия;Гисборн
AU;Australia;Gladstone;Австралия;Гладстон
AU;Australia;Glen Innes;Австралия;Глен Иннес
AU;Australia;Glenbrook;Австралия;Гленбрук
AU;Australia;Gawler;Австралия;Голер
AU;Australia;Mount Isa;Австралия;Гора Иса
AU;Australia;Mount Magnet;Австралия;Гора Магнит
AU;Australia;Mount Evelyn;Австралия;Гора Эвелин
AU;Australia;Mount Eliza;Австралия;Гора Элиза
AU;Australia;Gordonvale;Австралия;Гордонвейл
AU;Australia;Goulburn;Австралия;Гоулберн
AU;Australia;Grafton;Австралия;Графтон
AU;Australia;Gracemere;Австралия;Грейсмир
AU;Australia;Griffith;Австралия;Гриффит
AU;Australia;Goondiwindi;Австралия;Гундивинди
AU;Australia;Goonellabah;Австралия;Гунеллаба
AU;Australia;Gunnedah;Австралия;Гуннеда
AU;Australia;Dubbo;Австралия;Даббо
AU;Australia;Dandenong;Австралия;Данденонг
AU;Australia;Dunsborough;Австралия;Дансборо
AU;Australia;Darwin;Австралия;Дарвин
AU;Australia;Darley;Австралия;Дарли
AU;Australia;Devonport;Австралия;Девонпорт
AU;Australia;Deniliquin;Австралия;Дениликин
AU;Australia;Woodend;Австралия;Деревянный
AU;Australia;Geraldton;Австралия;Джералдтон
AU;Australia;Geelong;Австралия;Джилонг
AU;Australia;Jimboomba;Австралия;Джимбумба
AU;Australia;Gingin;Австралия;Джингин
AU;Australia;Georgetown;Австралия;Джорджтаун
AU;Australia;Longreach;Австралия;Длинный Рич
AU;Australia;Dalby;Австралия;Долби
AU;Australia;Dromana;Австралия;Дромана
AU;Australia;Drouin;Австралия;Друэн
AU;Australia;Gold Coast;Австралия;Золотой берег
AU;Australia;Emerald;Австралия;Изумруд
AU;Australia;Inverell;Австралия;Инверелл
AU;Australia;Inverloch;Австралия;Инверлох
AU;Australia;Ingham;Австралия;Ингам
AU;Australia;Innisfail;Австралия;Иннисфейл
AU;Australia;Ipswich;Австралия;Ипсвич
AU;Australia;Irymple;Австралия;Иримпл
AU;Australia;Yeppoon;Австралия;Йеппун
AU;Australia;Caboolture;Австралия;Кабултура
AU;Australia;Casino;Австралия;Казино
AU;Australia;Caloundra;Австралия;Калаундра
AU;Australia;Kalbarri;Австралия;Калбарри
AU;Australia;Kalgoorlie;Австралия;Калгурли
AU;Australia;Camooweal;Австралия;камуфляж
AU;Australia;Canberra;Австралия;Канберра
AU;Australia;Cannington;Австралия;Каннингтон
AU;Australia;Carnarvon;Австралия;Карнарвон
AU;Australia;Currumbin;Австралия;Каррамбин
AU;Australia;Karratha;Австралия;Каррата
AU;Australia;Karumba;Австралия;Карумба
AU;Australia;Castlemaine;Австралия;Каслмейн
AU;Australia;Katanning;Австралия;Катаннинг
AU;Australia;Katoomba;Австралия;Катумба
AU;Australia;Quakers Hill;Австралия;Квакерс Хилл
AU;Australia;Kangaroo Flat;Австралия;Квартира кенгуру
AU;Australia;Quilpie;Австралия;Квилпи
AU;Australia;Kwinana;Австралия;Квинана
AU;Australia;Queanbeyan;Австралия;Квинбийский
AU;Australia;Queenstown;Австралия;Квинстаун
AU;Australia;Kelso;Австралия;Келсо
AU;Australia;Kempsey;Австралия;Кемпси
AU;Australia;Kiama;Австралия;Киама
AU;Australia;Kiama Downs;Австралия;Киама Даунс
AU;Australia;Kilmore;Австралия;Килмор
AU;Australia;Kimba;Австралия;Кимба
AU;Australia;Kingaroy;Австралия;Кингарой
AU;Australia;Kingscliff;Австралия;Кингсклифф
AU;Australia;Kingston;Австралия;Кингстон
AU;Australia;Kingston South East;Австралия;Кингстон Юго-Восток
AU;Australia;Kingoonya;Австралия;Кингунья
AU;Australia;Kyneton;Австралия;Кинетон
AU;Australia;Clifton Springs;Австралия;Клифтон-Спрингс
AU;Australia;Cloncurry;Австралия;Клонкарри
AU;Australia;Clare;Австралия;Клэр
AU;Australia;Cobram;Австралия;Кобрам
AU;Australia;Colac;Австралия;Колак
AU;Australia;Collie;Австралия;Колли
AU;Australia;Corinda;Австралия;Коринда
AU;Australia;Corowa;Австралия;Корова
AU;Australia;Cowra;Австралия;Коура
AU;Australia;Cowell;Австралия;Коуэлл
AU;Australia;Coffs Harbour;Австралия;Кофс-Харбор
AU;Australia;Red Cliffs;Австралия;Красные скалы
AU;Australia;Cranbourne;Австралия;Крэнборн
AU;Australia;Cooma;Австралия;Кума
AU;Australia;Kununurra;Австралия;Кунунурра
AU;Australia;Cooranbong;Австралия;Куранбонг
AU;Australia;Kurri Kurri;Австралия;Курри Курри
AU;Australia;Cootamundra;Австралия;Кутамундра
AU;Australia;Kyabram;Австралия;Кьябрам
AU;Australia;Campbelltown;Австралия;Кэмпбеллтаун
AU;Australia;Cannonvale;Австралия;Кэннонвейл
AU;Australia;Cairns;Австралия;Кэрнс
AU;Australia;Katherine;Австралия;Кэтрин
AU;Australia;Laverton;Австралия;Лавертон
AU;Australia;McMinns Lagoon;Австралия;Лагуна Макминнс
AU;Australia;Lara;Австралия;Лара
AU;Australia;Swan Hill;Австралия;Лебединый холм
AU;Australia;Lennox Head;Австралия;Леннокс Хед
AU;Australia;Leongatha;Австралия;Леонгата
AU;Australia;Leonora;Австралия;Леонора
AU;Australia;Leopold;Австралия;Леопольд
AU;Australia;Scone;Австралия;лепешка
AU;Australia;Lesmurdie;Австралия;Лесмурди
AU;Australia;Lismore;Австралия;Лисмор
AU;Australia;Lysterfield;Австралия;Листерфилд
AU;Australia;Lithgow;Австралия;Литгоу
AU;Australia;Leeton;Австралия;Литон
AU;Australia;Launceston;Австралия;Лонсестон
AU;Australia;Mudgee;Австралия;Маджи
AU;Australia;Mackay;Австралия;Маккей
AU;Australia;Manjimup;Австралия;Манджимуп
AU;Australia;Mandurah;Австралия;Мандура
AU;Australia;Margaret River;Австралия;Маргарет Ривер
AU;Australia;Mareeba;Австралия;Мариба
AU;Australia;Muswellbrook;Австралия;Масвеллбрук
AU;Australia;Mount Barker;Австралия;Маунт Баркер
AU;Australia;Mount Gambier;Австралия;Маунт Гамбьер
AU;Australia;Mount Cotton;Австралия;Маунт Коттон
AU;Australia;Maffra;Австралия;Маффра
AU;Australia;Maitland;Австралия;Мейтленд
AU;Australia;Melton;Австралия;Мелтон
AU;Australia;Melbourne;Австралия;Мельбурн
AU;Australia;Meningie;Австралия;Менинги
AU;Australia;Merimbula;Австралия;Меримбула
AU;Australia;Merredin;Австралия;Мерредин
AU;Australia;Merrimac;Австралия;Мерримак
AU;Australia;Meekatharra;Австралия;Микатарра
AU;Australia;Mildura;Австралия;Милдьюра
AU;Australia;Mittagong;Австралия;Миттагонг
AU;Australia;Moe;Австралия;Мо
AU;Australia;Young;Австралия;Молодой
AU;Australia;Morawa;Австралия;Морава
AU;Australia;Moranbah;Австралия;Моранба
AU;Australia;Morwell;Австралия;Морвелл
AU;Australia;Moree;Австралия;Мори
AU;Australia;Moss Vale;Австралия;Моховая долина
AU;Australia;Murwillumbah;Австралия;Мурвиллумба
AU;Australia;Mooroopna;Австралия;Мурупна
AU;Australia;Maryborough;Австралия;Мэриборо
AU;Australia;Murray Bridge;Австралия;Мюррей Бридж
AU;Australia;Nambucca Heads;Австралия;Намбукка Хедс
AU;Australia;Nambour;Австралия;Намбур
AU;Australia;Naracoorte;Австралия;Наракурте
AU;Australia;Narangba;Австралия;Нарангба
AU;Australia;Narrabri;Австралия;Наррабри
AU;Australia;Narre Warren North;Австралия;Нарре Уоррен Норт
AU;Australia;Narrogin;Австралия;Наррогин
